gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer
1,0,1,0,51,1,1,94.65,4812.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,92.55288461538461,1.0117272213371706,1
0,0,0,0,46,1,0,96.05,4399.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,93.6063829787234,1.0152591926234116,1
0,0,0,0,9,1,1,76.85,663.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.35499999999999,1.1409694900155891,1
0,0,0,0,8,1,0,20.25,174.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.405555555555555,0.9923768037026953,0
1,0,0,0,14,1,1,24.8,321.7,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,21.446666666666665,1.1048411048411049,0
0,0,0,0,45,1,1,115.65,5125.5,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,111.42391304347827,1.0286957362467368,1
0,0,0,0,8,1,1,74.6,548.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.98888888888889,1.2034414769671984,1
1,1,0,1,1,1,1,50.15,50.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25.075,1.9232981783317353,0
1,0,1,1,66,1,1,103.15,7031.3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,104.94477611940299,0.9736204443317414,1
1,0,1,1,72,1,0,72.1,5016.65,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,68.72123287671232,1.0341182596052774,1
0,0,1,0,41,1,1,113.6,4594.95,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,109.40357142857142,1.0289522207485524,1
0,0,1,1,23,1,0,25.1,611.45,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,25.477083333333336,0.9479896136596112,0
0,0,0,0,29,1,1,78.9,2384.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,79.47166666666666,0.9804693163225153,1
0,0,0,0,4,1,1,80.15,319.85,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.970000000000006,1.2336462982915193,1
1,0,1,1,6,1,0,25.4,153.3,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,21.900000000000002,1.1091703056768558,0
0,1,1,0,67,1,1,105.4,7035.6,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,103.46470588235294,1.0089532068247087,1
1,1,0,1,7,1,1,45.75,344.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.025,1.0391822827938673,0
1,0,1,1,56,1,1,24.45,1431.65,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,25.116666666666667,0.9361837906828334,0
0,0,1,0,72,1,0,25.0,1849.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,25.33150684931507,0.9494329414212881,0
1,0,1,0,72,1,1,85.25,6083.1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,83.33013698630137,1.0109078799889542,1
1,0,1,1,23,1,0,19.6,426.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,17.777083333333334,1.0438255852657274,0
0,0,0,1,35,1,0,50.15,1655.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.981944444444444,1.0674313418275343,0
1,1,1,0,27,1,1,70.55,1943.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.425,1.0017749378771743,1
0,0,1,1,26,1,1,60.05,1616.15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,59.85740740740741,0.9867327998052521,0
1,0,1,1,12,1,0,26.4,314.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,24.226923076923075,1.0465009910047263,0
0,0,0,0,40,1,0,20.15,804.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.63048780487805,0.9767098185257431,0
1,0,1,1,7,0,0,58.85,465.7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,58.2125,0.9938779818450496,0
1,0,1,1,70,1,1,97.55,6669.05,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,93.93028169014084,1.0275962344492993,1
1,0,1,1,60,1,0,19.65,1161.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.045081967213115,0.9802903291760375,0
1,0,1,1,39,0,1,25.25,947.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,23.69375,1.0225259427992912,0
1,0,1,0,72,1,0,114.45,8375.05,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,114.7267123287671,0.9889678683246431,1
0,0,0,0,1,0,1,34.7,34.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17.35,1.891008174386921,0
1,0,1,1,54,1,1,70.7,3770.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,68.54545454545455,1.0166013071895426,1
1,0,0,0,3,1,1,85.3,264.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,66.2,1.269345238095238,1
0,0,1,1,63,1,0,75.55,4707.85,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,73.56015625,1.013275773546947,1
1,0,1,1,71,1,1,84.8,6152.4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,85.44999999999999,0.9809138230190863,1
0,0,0,0,42,1,1,20.65,958.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,22.28139534883721,0.8869743282389371,0
1,0,0,0,47,1,0,20.45,943.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,19.645833333333332,0.9905146316851665,0
0,0,1,1,66,1,1,102.45,6615.15,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,98.73358208955223,1.0272367426651603,1
0,0,1,0,21,1,1,104.4,2200.25,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,100.01136363636364,1.0335470806614917,1
1,0,0,0,11,0,1,35.65,425.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,35.425000000000004,0.978723404255319,0
1,0,0,1,1,1,1,99.75,99.75,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,49.875,1.9606879606879606,1
0,1,1,0,55,1,0,90.45,5044.8,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,90.08571428571429,0.9930207026348808,1
1,0,0,0,69,1,1,97.65,6743.55,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,96.33642857142857,1.00322152182049,1
0,1,0,0,3,1,0,73.85,196.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,49.1,1.4740518962075846,1
1,0,0,0,4,1,1,74.4,299.7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,59.94,1.2208729898260586,1
1,1,0,0,30,1,1,69.1,2093.9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,67.54516129032258,1.0080944985646383,0
0,0,0,0,5,1,1,82.75,417.75,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,69.625,1.1716814159292035,1
0,0,1,0,71,1,1,24.4,1725.4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,23.96388888888889,0.9774118170690997,0
0,0,0,0,29,1,1,55.25,1620.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,54.00666666666667,1.0044237062174282,0
1,0,1,0,52,1,0,61.35,3169.55,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,59.80283018867925,1.0089990845758792,0
1,0,0,0,68,1,0,76.75,5233.25,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,75.84420289855072,0.9987741053326419,1
0,0,1,1,46,1,0,19.4,967.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,20.592553191489362,0.8984579001822929,0
1,0,0,0,8,1,1,54.75,438.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48.672222222222224,1.1022257018230623,0
1,0,1,0,72,1,0,19.7,1421.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.478082191780825,0.9620041474346108,0
0,0,0,0,17,1,0,19.9,323.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,17.952777777777776,1.0499780155356881,0
1,0,0,0,3,1,1,107.95,318.6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,79.65,1.3384996900185988,1
0,1,0,0,2,1,1,83.8,163.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,54.56666666666666,1.5080983803239352,1
0,0,0,0,9,1,1,74.25,639.65,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.964999999999996,1.1429231124451626,1
0,0,0,0,51,0,1,56.4,2928.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,56.31730769230769,0.9839959738298942,0
0,0,1,1,6,1,0,20.1,100.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,14.335714285714285,1.3106660456450863,0
0,0,1,0,3,1,0,94.9,273.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,68.3,1.3694083694083696,1
0,1,0,0,17,1,1,94.2,1608.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,89.34166666666667,1.0427082372474865,1
1,0,1,0,30,1,0,49.9,1441.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.51451612903226,1.050205370175498,0
1,0,0,0,31,1,1,71.05,2168.15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,67.7546875,1.033384087448583,1
0,0,0,0,45,1,0,81.65,3618.7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,78.66739130434782,1.024886075258548,1
1,0,1,0,64,1,0,89.45,5692.65,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,87.57923076923076,1.0098303995553743,1
1,0,0,0,1,1,1,59.85,59.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29.925,1.935327405012126,0
0,1,0,0,1,1,1,69.6,69.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.8,1.9441340782122905,0
1,1,1,1,61,1,0,99.0,5969.3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,96.27903225806452,1.0176910450483312,1
1,0,0,0,1,1,0,19.05,19.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.525,1.809976247030879,0
1,0,0,0,9,0,1,45.4,418.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,41.88,1.0587686567164178,0
1,0,1,1,72,1,0,114.45,8100.55,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,110.96643835616439,1.0221813043292083,1
0,0,0,0,1,1,0,19.5,19.5,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.75,1.813953488372093,0
0,0,1,0,7,1,1,44.25,313.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.18125,1.1012599160055996,0
0,0,1,0,66,1,1,90.55,6130.95,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,91.50671641791044,0.9788478448519269,1
1,0,0,0,1,1,1,69.9,69.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.95,1.944367176634214,0
1,0,1,1,40,1,1,20.4,745.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,18.178048780487803,1.0637161388782908,0
1,0,0,0,16,1,1,71.4,1212.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,71.3,0.9875518672199172,1
0,0,0,0,2,1,1,87.15,183.75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,61.25,1.4000000000000001,1
1,0,1,0,67,1,0,24.85,1583.5,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,23.28676470588235,1.0231910384498941,0
0,0,1,0,41,1,1,104.45,4162.05,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,99.09642857142858,1.0434937738609198,1
0,0,1,1,56,1,1,19.8,1119.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.647368421052633,0.9589599796074433,0
0,0,0,0,72,1,1,116.45,8013.55,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,109.77465753424657,1.0512332205946913,1
0,0,1,1,3,1,1,84.75,264.85,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.2125,1.260926167007625,1
0,0,1,0,54,1,0,20.05,1102.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,20.043636363636367,0.9527820978054259,0
1,1,0,0,52,1,1,110.75,5832.0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,110.0377358490566,0.9974086661002549,1
0,0,0,0,50,1,1,89.7,4304.5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,84.40196078431373,1.0503271725404661,1
1,0,0,0,14,1,1,89.95,1178.4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,78.56,1.130593262946204,1
1,0,1,0,27,1,0,48.7,1421.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50.776785714285715,0.9405759613726505,0
0,1,1,0,72,1,1,96.6,6827.5,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,93.52739726027397,1.0219259473951163,1
1,0,0,0,62,1,1,74.3,4698.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,74.57222222222222,0.9831654782033374,1
0,0,0,0,12,1,1,54.3,654.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,50.34615384615385,1.0575280898876405,0
0,1,0,0,44,1,0,74.85,3268.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,72.62333333333333,1.0166613845248336,1
1,0,1,1,54,1,1,79.95,4362.05,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,79.31,0.9955173701905118,1
0,0,0,0,68,1,0,20.05,1386.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,20.1,0.9502369668246445,0
1,0,0,0,20,1,0,19.4,415.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,19.780952380952378,0.9335472043996335,0
1,0,1,1,50,1,0,54.9,2614.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,51.25686274509804,1.0505797155829049,0
1,0,0,0,58,1,1,24.45,1513.6,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,25.65423728813559,0.9173025562762305,0
1,0,1,1,35,1,1,89.65,3161.6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87.82222222222222,1.009319489617213,1
0,0,0,0,2,1,1,45.4,80.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.983333333333334,1.6223942823108992,0
1,0,1,1,63,1,0,75.7,4676.7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,73.0734375,1.0219587824582868,1
0,0,1,0,58,1,1,110.65,6526.65,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,110.62118644067796,0.9912992643095215,1
0,0,1,1,27,1,1,20.55,583.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,20.832142857142856,0.9412726975298545,0
0,0,1,0,71,1,1,115.15,8078.1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,112.19583333333334,1.0172635918577686,1
0,0,0,0,63,1,0,58.55,3503.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,54.7421875,1.0503714085494043,0
1,0,1,0,71,1,1,93.25,6669.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,92.63125,0.9959281756892064,1
0,1,0,0,41,1,1,113.2,4689.5,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,111.6547619047619,1.0048399027792456,1
1,1,0,0,13,1,1,90.5,1201.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,85.79642857142858,1.0426696292638769,1
1,0,0,0,2,1,0,79.0,143.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,47.88333333333333,1.616092737811115,1
0,0,1,1,68,1,1,19.35,1292.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18.734057971014494,0.9805383174824661,0
1,0,1,1,1,1,1,48.75,48.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.375,1.9211822660098523,0
1,1,0,0,65,1,1,109.05,7108.2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,107.7,1.0032198712051517,1
1,1,1,0,72,1,1,25.0,1802.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,24.692465753424656,0.9730479059475887,0
0,0,0,0,28,1,1,54.9,1505.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.90172413793104,1.0377733598409542,0
1,0,1,1,72,1,0,24.75,1859.1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,25.46712328767123,0.9351224056725843,0
0,0,0,0,2,1,1,91.15,168.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,56.166666666666664,1.5944606413994171,1
0,0,0,1,18,1,0,20.15,390.85,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,20.571052631578947,0.9341222398438452,0
1,1,1,0,60,1,1,104.35,6339.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,103.92540983606557,0.9945160105930052,1
0,1,0,0,26,1,1,66.05,1652.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,61.2,1.0618971061093248,0
1,0,0,1,1,1,1,71.65,71.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.825,1.9456890699253224,1
0,0,0,0,4,1,0,20.35,77.5,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,15.5,1.2333333333333334,0
1,0,1,1,68,1,1,92.2,6392.85,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,92.65,0.984516817939135,1
0,0,0,0,38,1,1,84.25,3264.5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,83.7051282051282,0.9946269108521265,1
0,1,1,0,42,1,1,105.2,4599.15,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,106.95697674418604,0.9744622642525556,1
0,0,1,0,57,1,1,19.6,1134.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,19.55603448275862,0.9534912979660307,0
1,0,1,0,54,0,0,30.4,1621.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29.479090909090907,0.997405076505503,0
0,0,0,0,12,1,0,78.1,947.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72.86923076923077,1.0572737686139748,1
0,0,1,0,44,1,1,61.5,2722.2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,60.49333333333333,1.0001084128360798,0
1,0,1,1,42,1,1,69.4,3058.3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,71.12325581395349,0.9622416406023281,0
1,0,1,1,72,1,0,24.75,1769.6,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,24.241095890410957,0.9805437968088572,0
0,0,1,1,71,1,0,91.05,6293.75,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,87.41319444444444,1.0298236657110318,1
0,0,1,0,19,1,0,89.65,1761.05,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,88.0525,1.0067095252800315,1
0,0,1,0,23,1,1,73.65,1642.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,68.44791666666667,1.0605069746512674,1
0,0,0,0,30,1,0,19.4,578.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,18.661290322580644,0.9867104183757178,0
1,0,0,0,35,1,0,26.2,954.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,26.525,0.9518619436875568,0
0,0,0,0,10,1,1,98.7,973.25,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,88.47727272727273,1.1030734061468122,1
1,0,0,0,1,1,1,43.85,43.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.925,1.9127589967284624,0
1,0,0,0,22,1,1,69.7,1490.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.8,1.0592705167173253,0
1,0,1,1,7,0,0,38.55,280.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,35.0,1.0708333333333333,0
0,0,0,0,36,0,1,53.1,1901.25,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,51.38513513513514,1.013646330452728,0
0,0,1,1,34,1,0,20.65,716.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,20.468571428571426,0.9618711738088901,0
1,0,1,1,72,1,0,64.45,4720.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,64.65753424657534,0.9816085958689758,0
1,0,1,1,36,1,0,25.1,930.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,25.160810810810812,0.9594503848339274,0
0,0,0,0,1,1,0,76.35,76.35,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38.175,1.9489470325462668,1
0,0,0,0,23,1,1,79.15,1676.95,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69.87291666666667,1.1167876774743526,1
1,1,1,0,32,1,1,85.0,2642.05,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80.06212121212121,1.0485785312424067,1
0,0,1,1,71,1,1,95.15,6770.85,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,94.03958333333334,1.0011617966198294,1
0,1,0,0,23,1,1,79.35,1835.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,76.47083333333333,1.0242564405959231,1
1,0,1,0,17,1,1,96.65,1588.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,88.23611111111111,1.083081712062257,1
1,0,0,0,1,1,1,75.5,75.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,37.75,1.9483870967741936,1
1,0,1,1,12,1,0,19.7,258.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.873076923076926,0.9437995209139486,0
0,0,1,0,72,1,0,20.5,1502.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,20.578767123287673,0.9500079352483732,0
1,0,0,0,1,1,0,19.2,19.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.6,1.8113207547169812,0
1,1,1,0,72,1,0,98.35,6929.4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,94.92328767123287,1.0252984690963098,1
1,0,1,1,60,1,0,74.35,4453.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.00491803278689,1.0046629599273418,1
0,0,1,1,61,0,0,51.35,3244.4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,52.329032258064515,0.9628901524316478,0
0,0,1,0,6,1,0,45.65,323.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.207142857142856,0.9670146769556666,0
1,1,1,0,32,1,0,85.3,2661.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80.63939393939394,1.044838721651015,1
0,0,0,1,31,1,1,86.55,2697.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84.29375,1.0147285117608265,1
1,0,0,0,19,1,1,73.85,1424.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,71.225,1.0224991346486674,1
