gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer,ContractRisk,CustomerLifetimeValue,ChargesPerTenure,ServiceUsageScore,TenureGroup_New Customer,TenureGroup_Regular Customer,TenureGroup_VIP Customer,RiskCategory_Medium Risk,RiskCategory_High Risk
0,0,0,0,7,1,1,78.55,522.95,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.36875,1.1835389396365004,1,0,549.85,65.36875,1,1,0,0,0,1
1,1,1,1,10,0,1,34.55,362.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.96363636363637,1.017264453961456,0,0,345.5,32.96363636363637,1,1,0,0,0,0
0,0,0,0,62,1,1,92.05,5755.8,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,91.36190476190475,0.9966230150546505,1,1,5707.099999999999,91.36190476190477,3,0,0,1,0,1
1,0,1,1,40,1,1,85.05,3355.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,81.84512195121951,1.0266144583633874,1,1,3402.0,81.84512195121951,2,0,0,0,0,1
0,0,0,0,20,1,0,19.7,406.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.378571428571423,0.966701717490361,0,2,394.0,19.378571428571426,0,0,1,0,0,0
0,0,0,0,7,1,0,20.0,137.6,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,17.2,1.098901098901099,0,0,140.0,17.2,0,1,0,0,0,0
0,0,1,0,25,1,1,95.15,2395.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,92.14230769230768,1.021555105917331,1,0,2378.75,92.14230769230768,3,0,0,0,0,1
1,0,1,0,23,1,0,84.25,1968.1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,82.00416666666666,1.0150092866823954,1,0,1937.75,82.00416666666666,2,0,1,0,0,1
0,1,1,0,66,1,0,104.6,6819.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,101.78283582089551,1.017679646261862,1,1,6903.599999999999,101.78283582089551,4,0,0,1,0,1
0,1,0,0,72,1,0,111.65,7943.45,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,108.81438356164384,1.0167156284889196,1,2,8038.8,108.81438356164384,5,0,0,1,0,1
1,1,1,0,49,1,0,90.05,4547.25,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90.945,0.9793898526292892,1,0,4412.45,90.945,2,0,0,1,0,1
1,1,1,1,43,1,1,110.75,4687.9,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,106.5431818181818,1.0298188888184452,1,0,4762.25,106.54318181818181,5,0,0,0,0,1
0,0,1,0,46,1,0,55.0,2473.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63723404255319,1.0254070885975526,0,0,2530.0,52.63723404255319,1,0,0,0,1,0
1,0,1,1,72,1,0,89.85,6562.9,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,89.90273972602739,0.988419053933905,1,2,6469.2,89.90273972602739,6,0,0,1,0,1
1,0,0,0,10,1,0,20.35,176.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,16.027272727272727,1.1951414842498669,0,1,203.5,16.027272727272727,0,1,0,0,0,0
0,0,0,0,40,0,1,54.55,2236.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,54.541463414634144,0.982149130511154,0,1,2182.0,54.541463414634144,4,0,0,0,1,0
0,0,1,1,65,1,1,105.5,6985.65,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,105.84318181818182,0.9874284741868924,1,0,6857.5,105.84318181818182,4,0,0,1,0,1
1,0,0,0,31,1,0,99.45,3109.9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,97.184375,1.0128902893153824,1,2,3082.9500000000003,97.184375,4,0,0,0,0,1
0,0,1,0,68,1,0,70.9,4911.35,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,71.17898550724638,0.9822803618219604,1,2,4821.200000000001,71.17898550724638,4,0,0,1,0,1
1,1,1,1,56,1,1,104.55,5794.65,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,101.66052631578948,1.01840506523801,1,1,5854.8,101.66052631578947,4,0,0,1,0,1
1,0,1,0,10,1,1,85.25,855.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,77.75454545454545,1.0824772018931086,1,0,852.5,77.75454545454545,1,1,0,0,0,1
1,0,1,1,68,1,0,25.4,1620.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,23.481159420289856,1.0375325597916172,0,2,1727.1999999999998,23.481159420289856,0,0,0,1,0,0
0,0,1,1,43,1,0,56.15,2499.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56.80227272727273,0.9714150906302834,0,0,2414.45,56.80227272727273,1,0,0,0,1,0
1,0,0,0,1,1,1,89.55,89.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,44.775,1.9563080283997816,1,0,89.55,44.775,2,1,0,0,0,1
0,1,0,0,49,1,1,89.85,4287.2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,85.744,1.0358065111131605,1,1,4402.65,85.744,3,0,0,1,0,1
0,0,1,1,15,1,1,25.25,394.85,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,24.678125,0.9833272483874892,0,0,378.75,24.678125,0,0,1,0,0,0
1,1,1,0,20,1,1,94.55,1899.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,90.45952380952382,1.033790643792466,1,0,1891.0,90.45952380952382,2,0,1,0,0,1
1,0,0,0,1,1,1,45.7,45.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.85,1.916142557651992,0,0,45.7,22.85,0,1,0,0,1,0
1,0,1,1,50,1,1,69.65,3442.15,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,67.49313725490197,1.016890199390235,0,1,3482.5000000000005,67.49313725490197,3,0,0,1,1,0
0,1,0,0,2,1,0,89.5,161.5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,53.833333333333336,1.6322188449848023,1,0,179.0,53.833333333333336,2,1,0,0,0,1
1,1,0,0,24,1,0,70.0,1732.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69.304,0.9956759217114246,0,0,1680.0,69.304,0,0,1,0,1,0
0,0,0,0,3,1,1,69.55,222.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.575,1.229341581970835,0,0,208.65,55.575,0,1,0,0,1,0
0,0,0,0,1,1,1,74.6,74.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37.3,1.947780678851175,1,0,74.6,37.3,1,1,0,0,0,1
1,0,1,1,35,1,0,20.1,655.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,18.202777777777776,1.0467235642991468,0,2,703.5,18.202777777777776,0,0,0,0,0,0
0,0,0,0,17,1,0,24.8,475.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,26.40277777777778,0.9050177394830208,0,0,421.6,26.40277777777778,0,0,1,0,0,0
0,1,0,0,8,1,0,19.65,164.3,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,18.25555555555556,1.020484708597807,0,0,157.2,18.255555555555556,0,1,0,0,0,0
1,0,0,0,10,1,1,95.1,865.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,78.64545454545454,1.194041776052962,1,0,951.0,78.64545454545454,3,1,0,0,0,1
1,0,1,1,68,1,1,88.85,6132.7,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,88.87971014492753,0.9885434638889335,1,2,6041.799999999999,88.87971014492753,6,0,0,1,0,1
1,0,1,0,45,1,0,78.8,3597.5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,78.20652173913044,0.994867572389186,1,1,3546.0,78.20652173913044,5,0,0,0,0,1
1,0,1,1,2,1,0,19.85,35.9,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,11.966666666666669,1.5308483290488433,0,1,39.7,11.966666666666667,0,1,0,0,0,0
1,0,1,0,37,1,0,20.35,697.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,18.35921052631579,1.0511792292530415,0,0,752.95,18.35921052631579,0,0,0,0,0,0
0,0,0,0,4,0,1,24.25,96.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.21,1.1999010390895597,0,0,97.0,19.21,0,1,0,0,0,0
0,0,0,0,10,1,0,45.25,428.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.97272727272727,1.132021833068001,0,0,452.5,38.97272727272727,0,1,0,0,1,0
1,0,0,0,1,1,0,20.05,20.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.025,1.81859410430839,0,0,20.05,10.025,0,1,0,0,0,0
1,0,1,1,65,1,1,69.55,4459.15,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,67.56287878787879,1.0143973127962609,0,2,4520.75,67.56287878787879,3,0,0,1,1,0
0,0,1,1,57,1,0,19.5,1167.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,20.13103448275862,0.9228133159268932,0,2,1111.5,20.13103448275862,0,0,0,1,0,0
0,0,0,0,3,1,1,74.75,238.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.525,1.235026848409748,1,0,224.25,59.525,1,1,0,0,0,1
0,0,0,0,2,1,0,69.65,145.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.38333333333333,1.4103948700641242,0,0,139.3,48.38333333333333,0,1,0,0,1,0
1,0,0,0,49,0,1,30.2,1453.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.062,1.0045905129399242,0,0,1479.8,29.061999999999998,1,0,0,1,0,0
0,0,0,0,4,1,0,45.65,191.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.21,1.1642438153532262,0,0,182.6,38.21,0,1,0,0,1,0
0,0,1,0,70,0,0,57.8,4039.3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,56.89154929577465,0.998418606914337,0,2,4046.0,56.89154929577465,5,0,0,1,1,0
0,0,1,1,53,1,1,19.85,1039.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,19.24907407407408,0.9802917371621932,0,1,1052.0500000000002,19.249074074074073,0,0,0,1,0,0
1,0,1,1,53,1,0,25.55,1336.1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,24.74259259259259,0.9925185238472054,0,2,1354.15,24.74259259259259,0,0,0,1,0,0
0,0,0,0,1,1,1,75.05,75.05,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.525,1.9480856586632056,1,0,75.05,37.525,0,1,0,0,0,1
1,0,0,0,22,1,1,24.85,493.4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,21.45217391304348,1.1067970565453138,0,0,546.7,21.452173913043477,0,0,1,0,0,0
1,1,0,0,52,0,1,49.15,2550.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,48.130188679245286,1.0004032412919082,0,0,2555.8,48.130188679245286,3,0,0,1,1,0
1,1,0,0,65,1,1,110.35,7246.15,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,109.7901515151515,0.996027160274338,1,2,7172.75,109.7901515151515,5,0,0,1,0,1
0,0,0,0,48,1,0,24.55,1203.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,24.570408163265306,0.9600941777405324,0,1,1178.4,24.570408163265306,0,0,0,0,0,0
0,0,0,0,2,0,1,34.7,62.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.75,1.595402298850575,0,0,69.4,20.75,1,1,0,0,0,0
1,0,0,0,3,1,0,107.95,313.6,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,78.4,1.3595717884130982,1,0,323.85,78.4,4,1,0,0,0,1
1,0,1,0,45,1,0,81.4,3775.85,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.08369565217392,0.979734945118202,1,0,3663.000000000001,82.08369565217392,1,0,0,0,0,1
1,0,1,1,1,1,0,80.0,80.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40.0,1.951219512195122,1,0,80.0,40.0,1,1,0,0,0,1
0,0,1,1,61,1,1,73.8,4616.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,74.45241935483871,0.9780998492961812,1,2,4501.8,74.45241935483871,4,0,0,1,0,1
1,0,0,0,3,1,1,64.4,195.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48.9125,1.2902579514149763,0,0,193.2,48.9125,3,1,0,0,1,0
0,1,0,0,40,1,1,103.75,4188.4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,102.1560975609756,1.0057573178228592,1,1,4150.0,102.1560975609756,4,0,0,0,0,1
0,0,0,0,1,1,0,71.1,71.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.55,1.9452804377564976,1,0,71.1,35.55,0,1,0,0,0,1
0,0,0,0,1,1,1,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.95,1.9229287090558769,0,0,49.9,24.95,1,1,0,0,1,0
1,0,0,0,51,1,1,24.6,1266.4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,24.35384615384616,0.970266990291262,0,1,1254.6,24.353846153846156,0,0,0,1,0,0
1,1,0,0,2,1,1,49.25,91.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.366666666666664,1.5701381509032946,0,0,98.5,30.366666666666664,1,1,0,0,1,0
1,0,0,0,52,0,0,30.1,1623.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30.63018867924529,0.95162252445717,0,1,1565.2,30.630188679245286,1,0,0,1,0,0
1,0,0,0,51,1,0,83.4,4149.45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.79711538461538,1.0322150686072666,1,0,4253.400000000001,79.79711538461538,1,0,0,1,0,1
1,0,0,0,1,1,1,20.45,20.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.225,1.821826280623608,0,0,20.45,10.225,0,1,0,0,0,0
1,0,1,1,31,1,1,75.25,2344.5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,73.265625,1.0132547864506627,1,1,2332.75,73.265625,4,0,0,0,0,1
1,0,0,1,47,1,0,20.55,1013.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,21.105208333333334,0.9296451628104236,0,1,965.85,21.105208333333334,0,0,0,0,0,0
0,0,0,0,3,1,1,75.1,270.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.675,1.093556607207863,1,0,225.3,67.675,0,1,0,0,0,1
0,1,0,0,22,1,1,20.05,417.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,18.13043478260869,1.0480681818181818,0,1,441.1,18.130434782608695,0,0,1,0,0,0
0,0,1,0,1,1,1,20.65,20.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.325,1.823399558498896,0,0,20.65,10.325,0,1,0,0,0,0
1,0,1,0,72,1,1,85.15,6316.2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,86.52328767123288,0.9728839291304076,1,2,6130.8,86.52328767123288,5,0,0,1,0,1
1,0,1,1,3,1,1,50.15,168.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,42.0375,1.1652628521638106,0,0,150.45,42.0375,1,1,0,0,1,0
1,1,1,1,47,1,1,84.95,4018.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,83.70937500000001,1.0028405946803407,1,1,3992.65,83.70937500000001,2,0,0,0,0,1
1,0,1,1,72,1,1,66.5,4811.6,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,65.9123287671233,0.9938377758670104,0,2,4788.0,65.9123287671233,3,0,0,1,1,0
1,0,1,1,66,1,1,63.3,4189.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,62.53283582089552,0.9963351892310944,0,2,4177.8,62.53283582089552,2,0,0,1,1,0
1,0,0,0,35,1,0,83.15,2848.45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,79.1236111111111,1.0377714988992703,1,0,2910.25,79.1236111111111,1,0,0,0,0,1
1,0,0,0,29,1,1,84.9,2516.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,83.87333333333332,1.0003141937004163,1,0,2462.1000000000004,83.87333333333332,1,0,0,0,0,1
0,0,0,0,2,1,1,20.55,33.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,11.2,1.6844262295081966,0,0,41.1,11.200000000000001,0,1,0,0,0,0
1,0,0,0,4,1,0,49.25,208.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41.69,1.153665963925978,0,0,197.0,41.69,1,1,0,0,1,0
0,0,0,0,25,1,1,79.85,2015.35,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.51346153846154,1.0170230484728242,1,0,1996.25,77.51346153846154,2,0,0,0,0,1
0,0,0,0,65,1,1,59.6,3739.8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,56.66363636363637,1.0335803247674602,0,2,3874.0,56.663636363636364,3,0,0,1,1,0
1,1,0,0,27,1,1,104.65,2964.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,105.85714285714286,0.9793449197860964,1,1,2825.55,105.85714285714286,4,0,0,0,0,1
1,0,1,0,29,1,1,75.3,2263.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,75.44666666666667,0.985000436033836,1,0,2183.7,75.44666666666667,1,0,0,0,0,1
1,0,1,1,29,1,0,80.1,2211.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,73.72666666666667,1.0719065037023818,1,0,2322.9,73.72666666666667,4,0,0,0,0,1
1,0,0,0,1,1,0,19.55,19.55,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.775,1.814385150812065,0,0,19.55,9.775,0,1,0,0,0,0
0,0,1,0,20,1,1,81.0,1683.7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,80.17619047619048,0.997829530122602,1,0,1620.0,80.17619047619048,2,0,1,0,0,1
0,0,0,0,58,1,1,24.7,1519.0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,25.74576271186441,0.9235107731305447,0,2,1432.6,25.74576271186441,0,0,0,1,0,0
0,0,0,1,14,1,1,86.0,1164.05,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,77.60333333333332,1.0941011831559306,1,0,1204.0,77.60333333333332,2,0,1,0,0,1
1,0,1,0,72,1,0,25.4,1710.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,23.436986301369863,1.0394080385671842,0,2,1828.8,23.436986301369863,0,0,0,1,0,0
1,0,0,0,46,1,1,89.15,4245.55,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.3308510638298,0.9761214196689612,1,0,4100.900000000001,90.3308510638298,2,0,0,0,0,1
0,0,1,0,71,0,0,58.25,4145.9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,57.58194444444444,0.9943336731548876,0,2,4135.75,57.58194444444444,5,0,0,1,1,0
1,0,0,0,32,1,1,85.65,2664.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.73636363636365,1.047881214547881,1,0,2740.8,80.73636363636365,1,0,0,0,0,1
0,0,0,0,26,0,1,50.35,1277.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,47.31481481481482,1.0421234189344577,0,0,1309.1,47.31481481481482,3,0,0,0,1,0
1,1,1,0,68,1,1,80.35,5589.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,81.00434782608696,0.979826096177297,1,0,5463.799999999999,81.00434782608696,1,0,0,1,0,1
1,0,1,1,2,1,0,20.2,34.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,11.583333333333334,1.605298013245033,0,1,40.4,11.583333333333334,0,1,0,0,0,0
1,0,1,1,61,1,0,20.55,1305.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,21.06370967741936,0.9313936912898862,0,2,1253.55,21.063709677419357,0,0,0,1,0,0
0,0,1,1,4,1,1,85.95,381.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76.26,1.1124773492104585,1,0,343.8,76.26,1,1,0,0,0,1
1,0,0,0,3,1,1,45.35,141.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.375,1.2467353951890034,0,0,136.05,35.375,0,1,0,0,1,0
1,1,1,0,33,1,1,94.5,3105.55,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,91.33970588235294,1.0233950725422434,1,0,3118.5,91.33970588235294,2,0,0,0,0,1
1,1,1,0,9,1,1,21.25,204.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,20.455,0.9904451176881844,0,0,191.25,20.455000000000002,0,1,0,0,0,0
0,0,0,0,22,1,0,26.25,605.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,26.343478260869563,0.960009540467483,0,2,577.5,26.343478260869563,0,0,1,0,0,0
0,0,1,1,5,1,1,80.85,356.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,59.35,1.339685169842585,1,0,404.25,59.35,1,1,0,0,0,1
0,1,0,0,30,1,0,91.7,2758.15,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,88.97258064516129,1.0191993976659557,1,0,2751.0,88.97258064516129,3,0,0,0,0,1
1,0,0,0,65,1,1,74.2,4805.65,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,72.81287878787879,1.0052446296429345,1,2,4823.0,72.81287878787879,4,0,0,1,0,1
0,0,0,0,45,1,1,87.25,3941.7,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,85.6891304347826,1.0064698949269004,1,0,3926.25,85.6891304347826,2,0,0,0,0,1
1,0,0,0,5,1,0,20.35,92.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,15.458333333333334,1.2364556962025317,0,0,101.75,15.458333333333334,0,1,0,0,0,0
1,0,1,1,25,1,1,75.5,1901.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,73.11730769230769,1.0186554578241354,1,0,1887.5,73.11730769230769,1,0,0,0,0,1
0,0,1,1,72,1,0,79.05,5730.7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.5027397260274,0.9943053569274772,1,2,5691.599999999999,78.5027397260274,1,0,0,1,0,1
0,0,1,0,27,1,0,90.15,2423.4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,86.55,1.0296973158195315,1,0,2434.05,86.55,2,0,0,0,0,1
1,0,1,1,32,0,0,50.6,1653.45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,50.10454545454546,0.990127190251712,0,0,1619.2,50.10454545454546,3,0,0,0,1,0
0,0,0,0,30,1,0,110.45,3327.05,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,107.3241935483871,1.0196244844478195,1,1,3313.5,107.3241935483871,5,0,0,0,0,1
1,0,1,0,70,1,0,101.0,7085.5,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,99.79577464788731,1.0020261300915252,1,2,7070.0,99.79577464788733,5,0,0,1,0,1
1,1,0,0,42,1,1,79.35,3344.1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.76976744186047,1.0073661834607777,1,0,3332.7,77.76976744186047,1,0,0,0,0,1
0,1,1,0,72,1,1,89.85,6697.35,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,91.7445205479452,0.9687903874984304,1,2,6469.2,91.74452054794521,6,0,0,1,0,1
0,0,0,0,47,1,1,65.0,2879.9,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,59.99791666666667,1.065610164281567,0,2,3055.0,59.99791666666667,3,0,0,0,1,0
0,0,0,0,2,1,1,80.45,137.1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.7,1.722698072805139,1,0,160.9,45.699999999999996,2,1,0,0,0,1
